Taxa	D3.1	P9.V1	P10.V5	P7.V1	P8.V2	P10.V3	P7.V5	P10.V4	P8.V3	P10.V2	P9.V5	D2.1	P8.V4	P8.V5	P9.V2	P10.V1	D1.2	P9.V4	P8.V1	P7.V4	P9.V3	P7.V3	D1.1	P7.V2
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Butyricicoccus|s_Butyricicoccus porcorum|strain_Butyricicoccus porcorum unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002008838891120932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Afipia|s_Afipia broomeae|strain_Afipia broomeae unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae|g_Leuconostoc|s_Leuconostoc kimchii|strain_Leuconostoc kimchii IMSNU 11154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. HPS0048|strain_Bacteroides sp. HPS0048 unknown	0.00030111412225233364	0.00010094891984655764	0.000905705947469055	0.0001013068584743187	0.000401324370422394	0.0021139520837527683	0.00010073536818777072	0.0008068582955118508	0.0003025413473174667	0.0007043670758703966	0.0001004419445560466	0.0001010713563776026	0.0003015075376884422	0.0007030229988952497	0.000203190084323885	0.0	0.0005025125628140704	0.00010053282396702523	0.0	0.00010123506782749544	0.00020082337584094792	0.00010102030508132135	0.0006031969438021514	0.0002022449185964203
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes sp. Marseille-P5997|strain_Alistipes sp. Marseille-P5997 unknown	0.00010037137408411121	0.0002018978396931153	0.00010063399416322834	0.0	0.000200662185211197	0.000100664384940608	0.0003022061045633121	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0001004419445560466	0.0001010713563776026	0.00010050251256281407	0.00010043185698503566	0.00040638016864777	0.0	0.0	0.0003015984719010757	0.0	0.00010123506782749544	0.00040164675168189584	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Faecalitalea|s_Faecalitalea sp. Marseille-P3755|strain_Faecalitalea sp. Marseille-P3755 unknown	0.00020074274816822243	0.0003028467595396729	0.00040253597665291336	0.0002026137169486374	0.000802648740844788	0.000402657539762432	0.0008058829455021658	0.00030257186081694405	0.00040338846308995567	0.0005031193399074261	0.0001004419445560466	0.0001010713563776026	0.0003015075376884422	0.0005021592849251784	0.000203190084323885	0.00040180813661476645	0.00010050251256281407	0.0003015984719010757	0.0010033109260559848	0.00020247013565499088	0.00040164675168189584	0.00010102030508132135	0.0003015984719010757	0.00010112245929821015
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides galacturonicus|strain_Bacteroides galacturonicus unknown	0.0011040851149252233	0.0027256208358570565	0.000905705947469055	0.0006078411508459122	0.000401324370422394	0.0017112945439903362	0.00010073536818777072	0.0006051437216338881	0.004033884630899556	0.0008049909438518817	0.003013258336681398	0.001010713563776026	0.0	0.00010043185698503566	0.0034542314335060447	0.001305876443997991	0.004623115577889448	0.0020106564793405048	0.0003009932778167954	0.0017209961530674227	0.0008032935033637917	0.00222244671178907	0.009450085452900372	0.0025280614824552535
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella stercorea|strain_Prevotella stercorea DSM 18206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella|s_Salmonella sp. SSDFZ54|strain_Salmonella sp. SSDFZ54 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002021427127552052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Olsenella|s_Olsenella scatoligenes|strain_Olsenella scatoligenes unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium aesculapii|strain_Bifidobacterium aesculapii unknown	0.0	0.0	0.0	0.0	0.000200662185211197	0.0	0.0	0.0	0.00020169423154497784	0.0	0.0	0.0	0.001507537688442211	0.0015064778547755348	0.0	0.0	0.0	0.0	0.0007023176482391894	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Pseudoflavonifractor|s_Pseudoflavonifractor sp. Marseille-P3106|strain_Pseudoflavonifractor sp. Marseille-P3106 unknown	0.00040148549633644485	0.0027256208358570565	0.001509509912448425	0.0008104548677945496	0.0006019865556335909	0.0021139520837527683	0.0017125012591921022	0.0018154311649016643	0.0007059298104074225	0.0018112296236667338	0.000502209722780233	0.0006064281382656155	0.00020100502512562814	0.0014060459977904994	0.00284466118053439	0.0025113008538422904	0.0008040201005025126	0.0010053282396702524	0.00020066218521119696	0.0011135857461024498	0.0011045285671252136	0.0007071421355692495	0.0015079923595053785	0.0008089796743856812
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella sp. 51_9|strain_Eggerthella sp. 51_9 unknown	0.0	0.0	0.00030190198248968497	0.0	0.0005016554630279925	0.000402657539762432	0.0	0.0004034291477559254	0.00010084711577248892	0.0007043670758703966	0.0	0.0	0.0	0.0	0.0	0.0	0.00020100502512562814	0.0	0.0	0.0	0.00010041168792047396	0.0	0.00020106564793405046	0.0
d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Oxalobacteraceae|g_Oxalobacter|s_Oxalobacter formigenes|strain_Oxalobacter formigenes HOxBLS	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Enterorhabdus|s_Enterorhabdus mucosicola|strain_Enterorhabdus mucosicola DSM 19490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella timonensis|strain_Eggerthella timonensis unknown	0.00010037137408411121	0.00010094891984655764	0.0	0.0001013068584743187	0.000200662185211197	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0	0.0	0.00010043185698503566	0.0	0.0	0.0	0.00020106564793405046	0.00020066218521119696	0.00010123506782749544	0.0	0.0	0.0	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Negativibacillus|s_Negativibacillus massiliensis|strain_Negativibacillus massiliensis unknown	0.0011040851149252233	0.0002018978396931153	0.0007044379591425984	0.0001013068584743187	0.000200662185211197	0.0005033219247030401	0.020147073637554143	0.00030257186081694405	0.00020169423154497784	0.0008049909438518817	0.0006026516673362796	0.0019203557711744493	0.0	0.00010043185698503566	0.00040638016864777	0.0005022601707684581	0.00010050251256281407	0.0016085251834724037	0.00010033109260559848	0.0017209961530674227	0.0030123506376142184	0.0008081624406505708	0.0004021312958681009	0.0008089796743856812
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella dentalis|strain_Prevotella dentalis DSM 3688	0.0	0.0	0.0005031699708161417	0.0	0.0	0.0005033219247030401	0.0	0.00030257186081694405	0.0	0.0009056148118333669	0.0	0.0	0.0	0.0	0.0	0.0009040683073832245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|strain_unclassified Bacteria (miscellaneous)|s_bacterium OL-1|s_bacterium OL-1|s_bacterium OL-1|s_bacterium OL-1|s_bacterium OL-1|strain_bacterium OL-1 unknown	0.0	0.0002018978396931153	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.00010043185698503566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella intestinalis|strain_Collinsella intestinalis unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Odoribacteraceae|g_Butyricimonas|s_Butyricimonas sp. Marseille-P2440|strain_Butyricimonas sp. Marseille-P2440 unknown	0.00020074274816822243	0.00010094891984655764	0.00010063399416322834	0.0003039205754229561	0.0001003310926055985	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.0	0.00010062386798148522	0.0	0.0002021427127552052	0.0	0.0	0.0001015950421619425	0.0	0.00010050251256281407	0.00010053282396702523	0.0	0.00020247013565499088	0.0	0.000303060915243964	0.00010053282396702523	0.0002022449185964203
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella lascolaii|strain_Prevotella lascolaii unknown	0.0	0.0	0.002012679883264567	0.0	0.0	0.002315280853633984	0.0	0.0014120020171457391	0.0	0.0037230831153149528	0.0	0.0	0.0	0.0	0.0	0.0037167252636865896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus australis|strain_Streptococcus australis unknown	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.0	0.0002008838891120932	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.00010033109260559848	0.0	0.00040164675168189584	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella pneumoniae|strain_Klebsiella pneumoniae unknown	0.0	0.0	0.0	0.0001013068584743187	0.0	0.0	0.0	0.0009077155824508322	0.0	0.0	0.0	0.0	0.00020100502512562814	0.0006025911419102139	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. 43_108|strain_Bacteroides sp. 43_108 unknown	0.0	0.0002018978396931153	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0002008838891120932	0.0	0.00010050251256281407	0.0	0.000203190084323885	0.0	0.00020100502512562814	0.00020106564793405046	0.0	0.0	0.00010041168792047396	0.0	0.00020106564793405046	0.0
d_Bacteria|p_Bacteroidetes|c_Chitinophagia|o_Chitinophagales|f_Chitinophagaceae|g_Chitinophaga|s_Chitinophaga sp. Mgbs1|strain_Chitinophaga sp. Mgbs1 unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0005036768409388536	0.0002017145738779627	0.0	0.0	0.0014061872237846526	0.0	0.0	0.00030129557095510696	0.0	0.0	0.0	0.0005026641198351262	0.0	0.00010123506782749544	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Coprococcus|s_Coprococcus sp. 43_8|strain_Coprococcus sp. 43_8 unknown	0.00010037137408411121	0.0	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium nigeriense|strain_Clostridium nigeriense unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera sp. MJR8396C|strain_Megasphaera sp. MJR8396C unknown	0.0010037137408411122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus viridans|strain_Streptococcus viridans unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020082337584094792	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae|g_Leuconostoc|s_Leuconostoc gelidum|strain_Leuconostoc gelidum JB7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004017677782241864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Rhodopseudomonas|s_Rhodopseudomonas palustris|strain_Rhodopseudomonas palustris unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Mageeibacillus|s_Mageeibacillus indolicus|strain_Mageeibacillus indolicus unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Tannerellaceae|g_Parabacteroides|s_Parabacteroides distasonis|strain_Parabacteroides distasonis CL09T03C24	0.010237880156579345	0.03412073490813648	0.0	0.0	0.009832447075348652	0.0	0.0	0.0	0.014421137555465913	0.0	0.027922860586580955	0.008287851222963412	0.016683417085427137	0.014763482976800241	0.023062074570760944	0.0	0.0	0.014577259475218658	0.00331092605598475	0.00577039886616724	0.01245104930213877	0.0	0.0	0.007078572150874709
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium bifidum|strain_Bifidobacterium bifidum PRL2010	0.0	0.0	0.013786857200362284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium adolescentis|strain_Bifidobacterium adolescentis unknown	0.0	0.0	0.0	0.0	0.0	0.000603986309643648	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.001906290759506371	0.0	0.0	0.0	0.0	0.00010112245929821015
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Paraprevotella|s_Paraprevotella xylaniphila|strain_Paraprevotella xylaniphila unknown	0.0	0.0	0.0	0.0	0.0001003310926055985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides pyogenes|strain_Bacteroides pyogenes unknown	0.00010037137408411121	0.00010094891984655764	0.00010063399416322834	0.0001013068584743187	0.0001003310926055985	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0001004419445560466	0.0001010713563776026	0.00010050251256281407	0.00010043185698503566	0.0001015950421619425	0.0	0.00010050251256281407	0.00020106564793405046	0.0	0.00010123506782749544	0.00010041168792047396	0.00010102030508132135	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium thiosulfatireducens|strain_Clostridium thiosulfatireducens unknown	0.00010037137408411121	0.0005047445992327882	0.00010063399416322834	0.0001013068584743187	0.002508277315139962	0.0007046506945842561	0.0007051475773143951	0.00010085728693898135	0.001008471157724889	0.008854900382370698	0.0019083969465648854	0.0001010713563776026	0.00010050251256281407	0.00010043185698503566	0.0027430661383724473	0.0030135610246107484	0.00010050251256281407	0.00020106564793405046	0.0007023176482391894	0.00010123506782749544	0.006024701275228437	0.0	0.0008042625917362018	0.0002022449185964203
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|strain_unclassified Bacteroidales (miscellaneous)|s_Bacteroidales bacterium 55_9|s_Bacteroidales bacterium 55_9|strain_Bacteroidales bacterium 55_9 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010043185698503566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus delbrueckii|strain_Lactobacillus delbrueckii subsp. bulgaricus	0.0	0.0	0.0	0.0	0.0	0.000301993154821824	0.0	0.00010085728693898135	0.0	0.0006037432078889113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020106564793405046	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae|g_Leuconostoc|s_Leuconostoc mesenteroides|strain_Leuconostoc mesenteroides unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus thermophilus|strain_Streptococcus thermophilus unknown	0.0	0.0009085402786190187	0.0	0.0	0.0	0.0	0.0003022061045633121	0.0	0.0003025413473174667	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0004013243704223939	0.0	0.0009037051912842655	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|strain_unclassified Clostridia (miscellaneous)|s_Clostridia bacterium UC5.1-2E3|s_Clostridia bacterium UC5.1-2E3|s_Clostridia bacterium UC5.1-2E3|strain_Clostridia bacterium UC5.1-2E3 unknown	0.0	0.0	0.0	0.0	0.0001003310926055985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces sp. oral taxon 175|strain_Actinomyces sp. oral taxon 175 str. F0384	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.0001003310926055985	0.000100664384940608	0.0	0.0	0.00010084711577248892	0.0	0.0004017677782241864	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.00010033109260559848	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. HMSC068A09|strain_Bacteroides sp. HMSC068A09 unknown	0.0	0.0	0.0	0.0001013068584743187	0.0001003310926055985	0.0	0.0	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0	0.0001010713563776026	0.00020100502512562814	0.00010043185698503566	0.0	0.00010045203415369161	0.00010050251256281407	0.0	0.00010033109260559848	0.00010123506782749544	0.0	0.0002020406101626427	0.0	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium cadaveris|strain_Clostridium cadaveris AGR2141	0.0	0.0	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Corynebacteriales|f_Mycobacteriaceae|g_Mycobacterium|s_Mycobacterium simiae complex|strain_Mycobacterium simiae complex unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium naviforme|strain_Fusobacterium naviforme unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.00010050251256281407	0.0	0.0	0.00010123506782749544	0.0	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|strain_unclassified Bacteroidales (miscellaneous)|s_Bacteroidales bacterium 43_36|s_Bacteroidales bacterium 43_36|strain_Bacteroidales bacterium 43_36 unknown	0.00020074274816822243	0.0008075913587724611	0.00040253597665291336	0.0008104548677945496	0.000401324370422394	0.000402657539762432	0.0	0.0011094301563287948	0.0007059298104074225	0.0006037432078889113	0.0006026516673362796	0.0	0.0009045226130653266	0.0006025911419102139	0.0005079752108097125	0.0	0.0003015075376884422	0.0003015984719010757	0.00010033109260559848	0.0	0.00020082337584094792	0.0	0.00020106564793405046	0.00010112245929821015
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella buccae|strain_Prevotella buccae unknown	0.0	0.0	0.00020126798832645668	0.0	0.0	0.000201328769881216	0.0	0.00010085728693898135	0.0	0.00030187160394445564	0.0	0.0	0.0	0.0	0.0	0.00030135610246107485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia sp. Marseille-P3201T|strain_Blautia sp. Marseille-P3201T unknown	0.001405199237177557	0.0003028467595396729	0.0005031699708161417	0.0007091480093202309	0.0001003310926055985	0.0005033219247030401	0.0027198549410698096	0.0006051437216338881	0.00020169423154497784	0.0008049909438518817	0.0002008838891120932	0.0008085708510208208	0.0007035175879396985	0.00020086371397007131	0.000203190084323885	0.0014063284781516828	0.0004020100502512563	0.00020106564793405046	0.0003009932778167954	0.0015185260174124316	0.00020082337584094792	0.0013132639660571777	0.0006031969438021514	0.0009101021336838913
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides cellulosilyticus|strain_Bacteroides cellulosilyticus WH2	0.0	0.0	0.0	0.05126127038800526	0.0	0.0	0.01954266142842752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Listeriaceae|g_Listeria|s_Listeria monocytogenes|strain_Listeria monocytogenes unknown	0.0	0.0	0.0	0.0006078411508459122	0.0	0.0	0.0	0.0	0.0021177894312222672	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Candidatus Melainabacteria|strain_unclassified Candidatus Melainabacteria|s_Candidatus Melainabacteria bacterium 35_41|s_Candidatus Melainabacteria bacterium 35_41|s_Candidatus Melainabacteria bacterium 35_41|s_Candidatus Melainabacteria bacterium 35_41|strain_Candidatus Melainabacteria bacterium 35_41 unknown	0.0	0.0	0.000905705947469055	0.0	0.0	0.000201328769881216	0.0	0.0	0.0	0.0011068625477963373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006031969438021514	0.0
